index,Date,Route_number,Direction,Board_number,Transport_number,Stop_number,Ident_station,Name_stop,Time_stop,In_people,Out_people,People_inside,Type_Transport
18471,2024-06-24,10,Прямое,3125,10_24,,15469.0,"Ст. метро ""Площадь Восстания""",2024-06-24 13:20:38,1,0,1,Троллейбус
18472,2024-06-24,15,Прямое,3125,,,38441.0,"Ст. метро ""Площадь Александра Невского""",2024-06-24 13:31:09,1,1,1,Троллейбус
18473,2024-06-24,15,Прямое,3125,,,15110.0,Александро-Невская Лавра,2024-06-24 13:33:19,2,0,2,Троллейбус
18474,2024-06-24,15,Прямое,3125,,,15112.0,Ул. Профессора Качалова,2024-06-24 13:36:36,0,2,4,Троллейбус
18475,2024-06-24,15,Прямое,3125,,,15119.0,Смоляная ул.,2024-06-24 13:40:00,0,1,2,Троллейбус
18476,2024-06-24,16,Обратное,3125,16_1,,15081.0,Троллейбусный парк № 3,2024-06-24 16:05:22,4,0,0,Троллейбус
18477,2024-06-24,16,Обратное,3125,16_1,,15084.0,Ул. 2-й Луч,2024-06-24 16:07:16,1,0,4,Троллейбус
18478,2024-06-24,16,Обратное,3125,16_1,25.0,15116.0,Фаянсовая ул.,2024-06-24 16:08:23,1,0,5,Троллейбус
18479,2024-06-24,16,Обратное,3125,16_1,26.0,15092.0,Ул. Профессора Качалова,2024-06-24 16:10:08,3,0,6,Троллейбус
18480,2024-06-24,16,Обратное,3125,16_1,27.0,15096.0,Ул. Александра Невского,2024-06-24 16:15:21,0,9,9,Троллейбус
18481,2024-06-24,16,Обратное,3125,16_1,8.0,35449.0,Исполкомская ул.,2024-06-24 16:18:40,1,0,0,Троллейбус
18482,2024-06-24,15,Прямое,3125,,,15493.0,Полтавская ул.,2024-06-24 16:20:21,1,1,1,Троллейбус
18483,2024-06-24,15,Прямое,3125,,,15537.0,Сквер Галины Старовойтовой,2024-06-24 16:27:54,1,1,1,Троллейбус
18484,2024-06-24,11,Прямое,3125,11_2,,15541.0,Тульская ул.,2024-06-24 16:32:28,0,1,1,Троллейбус
18485,2024-06-24,11,Прямое,3125,11_2,17.0,15543.0,Смольный,2024-06-24 16:36:22,2,0,0,Троллейбус
18486,2024-06-24,15,Прямое,3125,,,15546.0,Суворовский пр.,2024-06-24 16:39:51,6,0,2,Троллейбус
18487,2024-06-24,33,Прямое,3125,33_3,,15071.0,Музей Суворова,2024-06-24 16:42:33,4,0,8,Троллейбус
18488,2024-06-24,33,Прямое,3125,33_3,5.0,36127.0,Потёмкинская ул.,2024-06-24 16:44:24,4,3,12,Троллейбус
18489,2024-06-24,33,Прямое,3125,33_3,6.0,15074.0,"Центр ""Ленинград""",2024-06-24 16:45:01,1,0,13,Троллейбус
18490,2024-06-24,33,Прямое,3125,33_3,7.0,15079.0,Пр. Чернышевского,2024-06-24 16:47:59,11,1,14,Троллейбус
18491,2024-06-24,33,Прямое,3125,33_3,8.0,15082.0,Литейный пр.,2024-06-24 16:49:23,0,3,24,Троллейбус
18492,2024-06-24,15,Прямое,3125,,,14920.0,Ул. Пестеля,2024-06-24 16:53:51,6,0,21,Троллейбус
18493,2024-06-24,15,Прямое,3125,,,15601.0,Ул. Некрасова,2024-06-24 16:54:41,6,0,27,Троллейбус
18494,2024-06-24,3,Прямое,3125,3_4,,15603.0,Ул. Жуковского,2024-06-24 16:56:02,5,1,33,Троллейбус
18495,2024-06-24,3,Прямое,3125,3_4,28.0,15606.0,Невский пр.,2024-06-24 16:57:47,3,10,37,Троллейбус
18496,2024-06-24,3,Прямое,3125,3_4,29.0,15610.0,Владимирская пл.,2024-06-24 17:01:32,3,13,30,Троллейбус
18497,2024-06-24,3,Прямое,3125,3_4,30.0,15614.0,Пять углов,2024-06-24 17:05:02,5,1,20,Троллейбус
18498,2024-06-24,3,Прямое,3125,3_4,31.0,15618.0,"Ст. метро ""Звенигородская""",2024-06-24 17:06:20,4,4,24,Троллейбус
18499,2024-06-24,15,Прямое,3125,,,15207.0,Гороховая ул.,2024-06-24 17:09:33,1,3,24,Троллейбус
18500,2024-06-24,17,Обратное,3125,17_5,,15208.0,Наб. реки Фонтанки,2024-06-24 17:11:52,3,1,22,Троллейбус
18501,2024-06-24,15,Прямое,3125,,,36170.0,"Ст. метро ""Сенная площадь""",2024-06-24 17:14:30,6,3,24,Троллейбус
18502,2024-06-24,15,Прямое,3125,,,36149.0,Сенная пл.,2024-06-24 17:17:21,13,2,27,Троллейбус
18503,2024-06-24,15,Прямое,3125,,,36151.0,Пер. Бойцова,2024-06-24 17:18:39,0,1,38,Троллейбус
18504,2024-06-24,15,Прямое,3125,,,36154.0,Вознесенский пр.,2024-06-24 17:19:20,3,1,37,Троллейбус
18505,2024-06-24,15,Прямое,3125,,,36156.0,Никольская пл.,2024-06-24 17:22:52,5,4,39,Троллейбус
18506,2024-06-24,15,Прямое,3125,,,38989.0,Театральная пл.,2024-06-24 17:24:39,3,6,40,Троллейбус
18507,2024-06-24,15,Прямое,3125,,,36157.0,Пл. Труда. Центральный военно-морской музей,2024-06-24 17:26:59,2,8,37,Троллейбус
18508,2024-06-24,15,Прямое,3125,,,36160.0,8-9-я линии В.О.,2024-06-24 17:31:02,0,1,31,Троллейбус
18509,2024-06-24,15,Прямое,3125,,,36162.0,"8-9-я линии В.О., угол Большого пр. В.О.",2024-06-24 17:32:38,1,1,30,Троллейбус
18510,2024-06-24,15,Прямое,3125,,,28360.0,"8-9-я линии В.О. Ст. метро ""Василеостровская""",2024-06-24 17:34:03,6,5,30,Троллейбус
18511,2024-06-24,15,Прямое,3125,,,28361.0,14-15-я линии В.О.,2024-06-24 17:35:18,0,3,31,Троллейбус
18512,2024-06-24,15,Прямое,3125,,,36165.0,Музей городского наземного транспорта,2024-06-24 17:37:11,2,0,28,Троллейбус
18513,2024-06-24,15,Прямое,3125,,,27168.0,22-23-я линии В.О.,2024-06-24 17:38:31,2,6,30,Троллейбус
18514,2024-06-24,10,Обратное,3125,10_6,,27170.0,28-29-я линии В.О.,2024-06-24 17:41:07,3,7,26,Троллейбус
18515,2024-06-24,15,Прямое,3125,,,36167.0,"Гаванская ул., угол Среднего пр. В.О.",2024-06-24 17:44:07,3,4,22,Троллейбус
18516,2024-06-24,15,Прямое,3125,,,36169.0,Шкиперский проток,2024-06-24 17:45:44,4,2,21,Троллейбус
18517,2024-06-24,15,Прямое,3125,,,14972.0,"Малый пр. В.О., угол Гаванской ул.",2024-06-24 17:47:13,3,3,23,Троллейбус
18518,2024-06-24,9,Обратное,3125,9_7,,15055.0,"Наличная ул., угол Малого пр. В.О.",2024-06-24 17:49:19,3,3,23,Троллейбус
18519,2024-06-24,10,Обратное,3125,10_8,,16793.0,"Наличная ул., угол ул. Нахимова",2024-06-24 17:51:06,3,5,23,Троллейбус
18520,2024-06-24,10,Обратное,3125,10_8,26.0,15059.0,"Ст. метро ""Приморская""",2024-06-24 17:56:06,2,9,21,Троллейбус
18521,2024-06-24,10,Обратное,3125,10_8,27.0,15063.0,"Универсам ""Гаванский""",2024-06-24 17:56:58,1,5,14,Троллейбус
18522,2024-06-24,10,Обратное,3125,10_8,28.0,15070.0,"Наличная ул., угол Уральской ул.",2024-06-24 17:59:33,0,4,10,Троллейбус
18523,2024-06-24,10,Обратное,3125,10_8,29.0,27084.0,Морская наб.,2024-06-24 18:01:04,0,3,6,Троллейбус
18524,2024-06-24,15,Прямое,3125,,,15667.0,Ул. Кораблестроителей,2024-06-24 18:13:30,3,0,3,Троллейбус
18525,2024-06-24,10,Прямое,3125,10_9,,15671.0,"Универсам ""Гаванский""",2024-06-24 18:15:28,3,0,6,Троллейбус
18526,2024-06-24,10,Прямое,3125,10_9,5.0,14903.0,"Ст. метро ""Приморская""",2024-06-24 18:17:50,6,3,9,Троллейбус
18527,2024-06-24,10,Прямое,3125,10_9,6.0,14908.0,Новосмоленская наб.,2024-06-24 18:19:38,0,1,12,Троллейбус
18528,2024-06-24,10,Прямое,3125,10_9,7.0,14906.0,"Наличная ул., угол ул. Нахимова",2024-06-24 18:21:32,1,2,11,Троллейбус
18529,2024-06-24,9,Прямое,3125,9_10,,14910.0,Малый пр. В.О.,2024-06-24 18:24:46,5,3,10,Троллейбус
18530,2024-06-24,15,Прямое,3125,,,36169.0,Шкиперский проток,2024-06-24 18:26:29,1,0,12,Троллейбус
18531,2024-06-24,15,Прямое,3125,,,36166.0,Средний пр. В.О.,2024-06-24 18:27:58,2,1,13,Троллейбус
18532,2024-06-24,15,Прямое,3125,,,27169.0,28-29-я линии В.О.,2024-06-24 18:30:29,6,1,14,Троллейбус
18533,2024-06-24,15,Прямое,3125,,,28354.0,22-23-я линии В.О.,2024-06-24 18:32:33,2,0,19,Троллейбус
18534,2024-06-24,15,Прямое,3125,,,36164.0,Музей городского наземного транспорта,2024-06-24 18:34:10,6,0,21,Троллейбус
18535,2024-06-24,15,Прямое,3125,,,28356.0,12-13-я линии В.О.,2024-06-24 18:36:12,5,2,27,Троллейбус
18536,2024-06-24,15,Прямое,3125,,,36163.0,"8-9-я линии В.О. Ст. метро ""Василеостровская""",2024-06-24 18:39:35,9,12,30,Троллейбус
18537,2024-06-24,15,Прямое,3125,,,36161.0,"8-9-я линии В.О., угол Большого пр. В.О.",2024-06-24 18:42:33,5,1,27,Троллейбус
18538,2024-06-24,15,Прямое,3125,,,36158.0,Пл. Труда. Центральный военно-морской музей,2024-06-24 18:50:16,3,5,31,Троллейбус
18539,2024-06-24,15,Прямое,3125,,,36159.0,Театральная пл.,2024-06-24 18:54:19,2,9,29,Троллейбус
18540,2024-06-24,15,Прямое,3125,,,36155.0,Никольская пл.,2024-06-24 18:58:04,5,1,22,Троллейбус
18541,2024-06-24,15,Прямое,3125,,,36153.0,Ново-Никольский мост,2024-06-24 19:00:07,0,2,26,Троллейбус
18542,2024-06-24,15,Прямое,3125,,,36152.0,Вознесенский пр.,2024-06-24 19:02:55,4,1,24,Троллейбус
18543,2024-06-24,15,Прямое,3125,,,36150.0,Сенная пл.,2024-06-24 19:04:29,1,9,27,Троллейбус
18544,2024-06-24,15,Прямое,3125,,,36170.0,"Ст. метро ""Сенная площадь""",2024-06-24 19:07:32,6,8,19,Троллейбус
18545,2024-06-24,15,Прямое,3125,,,15149.0,Садовая ул.,2024-06-24 19:09:22,2,1,17,Троллейбус
18546,2024-06-24,17,Прямое,3125,17_11,,15210.0,Наб. реки Фонтанки,2024-06-24 19:10:09,0,1,18,Троллейбус
18547,2024-06-24,17,Прямое,3125,17_11,6.0,15152.0,Загородный пр.,2024-06-24 19:12:48,0,3,17,Троллейбус
18548,2024-06-24,15,Прямое,3125,,,15673.0,"Ст. метро ""Звенигородская""",2024-06-24 19:15:54,3,2,14,Троллейбус
18549,2024-06-24,3,Обратное,3125,3_12,,14902.0,Пять углов,2024-06-24 19:18:24,2,6,15,Троллейбус
18550,2024-06-24,3,Обратное,3125,3_12,11.0,14907.0,Владимирская пл.,2024-06-24 19:20:14,10,1,11,Троллейбус
18551,2024-06-24,3,Обратное,3125,3_12,12.0,14909.0,"Литейный пр., угол Невского пр.",2024-06-24 19:22:31,10,4,20,Троллейбус
18552,2024-06-24,3,Обратное,3125,3_12,13.0,14913.0,Ул. Жуковского,2024-06-24 19:23:18,0,2,26,Троллейбус
18553,2024-06-24,3,Обратное,3125,3_12,14.0,14916.0,Ул. Некрасова,2024-06-24 19:25:36,0,7,24,Троллейбус
18554,2024-06-24,15,Прямое,3125,,,15598.0,Ул. Пестеля,2024-06-24 19:32:27,0,7,17,Троллейбус
18555,2024-06-24,15,Прямое,3125,,,16813.0,Кирочная ул.,2024-06-24 19:34:46,1,2,10,Троллейбус
18556,2024-06-24,15,Прямое,3125,15_13,,16869.0,"Ст. метро ""Чернышевская""",2024-06-24 19:36:15,0,1,9,Троллейбус
18557,2024-06-24,15,Прямое,3125,15_13,26.0,16825.0,Суворовский пр.,2024-06-24 19:40:43,0,1,8,Троллейбус
18558,2024-06-24,15,Прямое,3125,15_13,27.0,38983.0,Кавалергардская ул.,2024-06-24 19:42:30,0,1,7,Троллейбус
18559,2024-06-24,15,Прямое,3125,15_13,28.0,15541.0,Тульская ул.,2024-06-24 19:43:09,0,1,6,Троллейбус
18560,2024-06-24,15,Прямое,3125,15_13,29.0,15543.0,Смольный,2024-06-24 19:46:30,1,2,5,Троллейбус
18561,2024-06-24,15,Прямое,3125,,,15546.0,Суворовский пр.,2024-06-24 19:48:35,1,0,4,Троллейбус
18562,2024-06-24,15,Обратное,3125,15_14,,15074.0,"Центр ""Ленинград""",2024-06-24 19:53:55,1,0,5,Троллейбус
18563,2024-06-24,15,Обратное,3125,15_14,7.0,15079.0,Пр. Чернышевского,2024-06-24 19:56:40,2,0,6,Троллейбус
18564,2024-06-24,15,Обратное,3125,15_14,8.0,15082.0,Литейный пр.,2024-06-24 19:57:39,0,1,8,Троллейбус
18565,2024-06-24,15,Обратное,3125,15_14,9.0,15598.0,Ул. Пестеля,2024-06-24 20:01:49,7,0,11,Троллейбус
18566,2024-06-24,15,Обратное,3125,15_14,11.0,15603.0,Ул. Жуковского,2024-06-24 20:04:31,1,0,14,Троллейбус
18567,2024-06-24,15,Обратное,3125,15_14,12.0,15606.0,Невский пр.,2024-06-24 20:05:59,1,0,15,Троллейбус
18568,2024-06-24,15,Обратное,3125,15_14,13.0,15610.0,Владимирская пл.,2024-06-24 20:09:33,2,8,16,Троллейбус
18569,2024-06-24,15,Обратное,3125,15_14,14.0,15614.0,Пять углов,2024-06-24 20:11:53,1,0,10,Троллейбус
18570,2024-06-24,15,Обратное,3125,15_14,15.0,15618.0,"Ст. метро ""Звенигородская""",2024-06-24 20:13:29,5,4,11,Троллейбус
18571,2024-06-24,15,Прямое,3125,,,15207.0,Гороховая ул.,2024-06-24 20:15:35,1,2,12,Троллейбус
18572,2024-06-24,15,Прямое,3125,,,36170.0,"Ст. метро ""Сенная площадь""",2024-06-24 20:20:23,0,1,11,Троллейбус
18573,2024-06-24,15,Прямое,3125,,,36149.0,Сенная пл.,2024-06-24 20:22:00,3,2,10,Троллейбус
18574,2024-06-24,15,Прямое,3125,,,36151.0,Пер. Бойцова,2024-06-24 20:23:37,2,0,12,Троллейбус
18575,2024-06-24,15,Прямое,3125,,,36156.0,Никольская пл.,2024-06-24 20:27:59,1,0,13,Троллейбус
18576,2024-06-24,15,Прямое,3125,,,36157.0,Пл. Труда. Центральный военно-морской музей,2024-06-24 20:32:14,1,1,14,Троллейбус
18577,2024-06-24,15,Прямое,3125,,,36162.0,"8-9-я линии В.О., угол Большого пр. В.О.",2024-06-24 20:36:47,2,0,14,Троллейбус
18578,2024-06-24,15,Прямое,3125,,,28360.0,"8-9-я линии В.О. Ст. метро ""Василеостровская""",2024-06-24 20:39:31,1,5,16,Троллейбус
18579,2024-06-24,15,Прямое,3125,,,28361.0,14-15-я линии В.О.,2024-06-24 20:41:37,1,3,12,Троллейбус
18580,2024-06-24,15,Прямое,3125,,,36165.0,Музей городского наземного транспорта,2024-06-24 20:43:11,2,0,10,Троллейбус
18581,2024-06-24,15,Прямое,3125,,,27170.0,28-29-я линии В.О.,2024-06-24 20:47:46,0,2,12,Троллейбус
18582,2024-06-24,15,Прямое,3125,,,36167.0,"Гаванская ул., угол Среднего пр. В.О.",2024-06-24 20:50:42,0,3,10,Троллейбус
18583,2024-06-24,15,Прямое,3125,,,36169.0,Шкиперский проток,2024-06-24 20:52:18,0,1,7,Троллейбус
18584,2024-06-24,15,Прямое,3125,,,15055.0,"Наличная ул., угол Малого пр. В.О.",2024-06-24 20:56:45,1,1,6,Троллейбус
18585,2024-06-24,10,Обратное,3125,10_15,,16793.0,"Наличная ул., угол ул. Нахимова",2024-06-24 20:58:20,0,1,6,Троллейбус
18586,2024-06-24,10,Обратное,3125,10_15,26.0,15059.0,"Ст. метро ""Приморская""",2024-06-24 21:02:22,3,3,5,Троллейбус
18587,2024-06-24,10,Обратное,3125,10_15,28.0,15070.0,"Наличная ул., угол Уральской ул.",2024-06-24 21:05:21,0,1,5,Троллейбус
18588,2024-06-24,10,Обратное,3125,10_15,29.0,27084.0,Морская наб.,2024-06-24 21:06:25,0,2,4,Троллейбус
18589,2024-06-24,15,Прямое,3125,,,15667.0,Ул. Кораблестроителей,2024-06-24 21:45:21,3,0,2,Троллейбус
18590,2024-06-24,10,Прямое,3125,10_16,,15671.0,"Универсам ""Гаванский""",2024-06-24 21:46:48,1,0,5,Троллейбус
18591,2024-06-24,10,Прямое,3125,10_16,5.0,14903.0,"Ст. метро ""Приморская""",2024-06-24 21:47:47,9,0,6,Троллейбус
